order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status
O001862,C02289,R0085,06-09-2024,900.03,0,56,Cash,Delivered
O001863,C00356,R0081,27-07-2024,574.1,57.41,39,Card,Delivered
O001864,C01324,R0120,06-04-2024,1096.91,109.69,53,UPI,Delivered
O001865,C03931,R0154,20-02-2026,1246.94,124.69,20,Wallet,Delivered
O001866,C00625,R0176,10-10-2024,1153.75,115.38,23,UPI,Delivered
O001867,C00854,R0133,20-05-2024,597.37,59.74,24,Wallet,Cancelled
O001868,C03048,R0151,04-05-2025,832.01,83.2,23,Card,Delivered
O001869,C00723,R0122,10-02-2026,539.78,53.98,54,Card,Cancelled
O001870,C02626,R0169,30-06-2024,1283.91,128.39,27,UPI,Cancelled
O001871,C03658,R0167,13-02-2026,334.76,33.48,32,Card,Cancelled
O001872,C01267,R0113,26-07-2024,532.56,0,34,UPI,Delivered
O001873,C04165,R0068,28-10-2025,1274.76,127.48,22,Cash,Delivered
O001874,C02625,R0048,04-05-2024,1168.62,116.86,58,Wallet,Delivered
O001875,C03087,R0129,31-01-2026,1563.07,156.31,44,Cash,Delivered
O001876,C00296,R0076,31-03-2026,1457.22,145.72,20,UPI,Refunded
O001877,C02249,R0121,27-01-2025,1511.08,0,37,UPI,Delivered
O001878,C02512,R0174,06-07-2024,1410.79,0,60,Card,Refunded
O001879,C01691,R0003,08-12-2025,765.51,76.55,44,Cash,Delivered
O001880,C04365,R0095,03-10-2025,325.98,0,41,Cash,Delivered
O001881,C01045,R0165,23-03-2025,1080.72,0,28,Wallet,Delivered
O001882,C00192,R0023,21-02-2025,597.22,59.72,50,UPI,Delivered
O001883,C02468,R0152,18-02-2025,896.84,89.68,24,Wallet,Cancelled
O001884,C04782,R0051,27-09-2025,1154.2,115.42,37,Card,Delivered
O001885,C01648,R0059,19-06-2025,686.05,0,51,UPI,Delivered
O001886,C01186,R0001,03-02-2025,757.84,75.78,39,UPI,Delivered
O001887,C04081,R0127,19-05-2024,1312.77,0,34,Card,Refunded
O001888,C00276,R0115,10-05-2024,267.87,0,44,Wallet,Delivered
O001889,C01529,R0020,18-11-2025,354.36,35.44,60,Cash,Delivered
O001890,C02713,R0082,19-11-2024,1072.93,107.29,45,Wallet,Delivered
O001891,C01017,R0108,04-04-2025,499.21,0,33,Wallet,Refunded
O001892,C01843,R0044,16-11-2024,581.41,58.14,49,UPI,Cancelled
O001893,C01388,R0145,24-04-2025,1336.77,133.68,44,UPI,Cancelled
O001894,C04688,R0082,11-05-2024,676.36,67.64,27,UPI,Delivered
O001895,C01505,R0177,12-12-2025,692.73,69.27,50,UPI,Refunded
O001896,C02800,R0194,15-01-2025,1137.57,113.76,29,UPI,Delivered
O001897,C00499,R0197,13-03-2026,839.16,0,54,UPI,Cancelled
O001898,C03299,R0144,06-12-2024,1528.14,152.81,39,Wallet,Refunded
O001899,C02039,R0098,08-12-2024,1024.16,0,44,Cash,Delivered
O001900,C01082,R0026,10-01-2025,312.26,31.23,30,UPI,Refunded
O001901,C02884,R0015,25-05-2025,448.43,44.84,34,Wallet,Delivered
O001902,C03008,R0190,01-05-2025,1454.57,0,36,UPI,Delivered
O001903,C04501,R0190,15-01-2026,263.18,0,41,Card,Delivered
O001904,C01428,R0013,05-01-2026,472.38,0,24,UPI,Delivered
O001905,C03939,R0085,27-12-2024,568.82,0,32,UPI,Delivered
O001906,C01934,R0044,29-12-2024,323.82,0,45,Card,Cancelled
O001907,C04392,R0148,21-08-2025,947.1,94.71,38,UPI,Delivered
O001908,C00354,R0180,10-08-2024,1013.72,0,29,Card,Delivered
O001909,C02259,R0083,23-11-2024,1023.87,0,39,Cash,Delivered
O001910,C02322,R0175,12-01-2025,527.8,0,32,UPI,Refunded
O001911,C02653,R0161,08-10-2024,529.25,0,26,Cash,Refunded
O001912,C03088,R0119,02-07-2025,1246.34,0,52,UPI,Delivered
O001913,C04805,R0126,03-12-2024,658.94,0,24,Cash,Cancelled
O001914,C02443,R0108,09-03-2025,1171.38,117.14,40,UPI,Delivered
O001915,C00696,R0152,29-08-2025,402.08,40.21,35,Cash,Delivered
O001916,C03497,R0167,12-12-2024,839.25,0,43,Wallet,Cancelled
O001917,C04265,R0155,29-03-2026,1421.8,0,58,Card,Cancelled
O001918,C01934,R0019,20-02-2024,1463.39,146.34,43,Wallet,Delivered
O001919,C02841,R0088,08-03-2025,819.97,82,52,UPI,Delivered
O001920,C03927,R0172,25-08-2024,398.46,39.85,30,Wallet,Delivered
O001921,C00203,R0010,26-02-2026,1246.96,124.7,23,UPI,Refunded
O001922,C03691,R0083,11-02-2025,949.17,94.92,52,Card,Refunded
O001923,C03189,R0192,11-05-2024,290.78,0,60,Wallet,Delivered
O001924,C01894,R0137,08-01-2025,996.76,99.68,34,UPI,Cancelled
O001925,C01134,R0052,31-01-2026,1272.58,0,36,UPI,Delivered
O001926,C01189,R0100,29-09-2025,1316.55,0,44,UPI,Delivered
O001927,C02686,R0026,13-11-2024,1323,132.3,21,Card,Delivered
O001928,C02680,R0001,21-12-2025,831.17,0,45,Cash,Refunded
O001929,C01940,R0024,25-02-2024,1050.76,0,36,UPI,Delivered
O001930,C03541,R0145,12-11-2025,728.54,72.85,50,Cash,Refunded
O001931,C02877,R0096,14-05-2025,377.4,0,41,Card,Delivered
O001932,C03898,R0184,23-02-2025,835.28,0,40,UPI,Delivered
O001933,C01434,R0079,06-03-2025,733.83,0,60,UPI,Cancelled
O001934,C03109,R0192,29-04-2024,1329.66,132.97,45,UPI,Delivered
O001935,C00057,R0130,21-03-2024,1066.07,106.61,31,UPI,Delivered
O001936,C03146,R0153,30-08-2024,1114.55,0,35,UPI,Delivered
O001937,C04085,R0113,11-02-2026,1022.2,0,56,Wallet,Delivered
O001938,C02750,R0196,15-12-2025,265.65,26.56,31,Card,Delivered
O001939,C00255,R0065,14-08-2024,350.64,0,46,Wallet,Delivered
O001940,C03500,R0018,25-02-2024,1217.33,121.73,26,Wallet,Refunded
O001941,C01321,R0127,28-01-2026,1203.14,0,20,Cash,Delivered
O001942,C04504,R0030,23-02-2025,764.84,76.48,29,UPI,Refunded
O001943,C01905,R0160,28-03-2024,544.65,54.47,43,UPI,Delivered
O001944,C00246,R0167,19-12-2025,626.47,62.65,43,UPI,Cancelled
O001945,C01450,R0004,19-06-2024,438.99,0,59,Cash,Delivered
O001946,C02930,R0126,17-03-2024,497.04,0,38,UPI,Cancelled
O001947,C04629,R0011,28-09-2024,1366.68,0,30,UPI,Delivered
O001948,C00234,R0096,16-03-2025,546.08,54.61,30,UPI,Delivered
O001949,C02124,R0186,27-03-2026,1157.13,115.71,52,UPI,Delivered
O001950,C01769,R0108,23-09-2024,601.09,0,55,Card,Delivered
O001951,C02825,R0031,30-05-2025,250.82,0,30,Wallet,Refunded
O001952,C00752,R0003,23-01-2026,827.04,0,58,Card,Delivered
O001953,C00324,R0034,10-02-2024,1379.96,138,41,Wallet,Refunded
O001954,C00899,R0081,26-11-2024,1092.08,109.21,47,Cash,Cancelled
O001955,C02896,R0169,09-03-2025,1008.76,0,60,Wallet,Delivered
O001956,C00760,R0048,07-07-2025,639,0,48,UPI,Cancelled
O001957,C01728,R0124,07-01-2025,912.47,91.25,20,Cash,Cancelled
O001958,C04149,R0194,24-05-2024,1073.54,107.35,20,UPI,Cancelled
O001959,C02907,R0049,08-12-2025,413.4,0,49,Wallet,Delivered
O001960,C04758,R0113,29-01-2025,847.37,84.74,45,UPI,Refunded
O001961,C00919,R0089,21-07-2024,766.84,0,27,UPI,Delivered
O001962,C03891,R0038,28-07-2025,970.32,0,28,Cash,Cancelled
O001963,C03197,R0111,02-12-2025,1269.44,0,39,Wallet,Cancelled
O001964,C04982,R0077,12-01-2024,797.6,79.76,22,UPI,Delivered
O001965,C00101,R0163,16-09-2025,1099.22,0,20,Card,Delivered
O001966,C03536,R0171,13-01-2026,473.04,47.3,24,UPI,Cancelled
O001967,C01384,R0020,05-01-2024,1081.08,0,52,Cash,Delivered
O001968,C00045,R0031,19-01-2025,803.23,0,52,Card,Refunded
O001969,C03557,R0020,07-04-2026,1161.66,0,26,UPI,Delivered
O001970,C00436,R0033,12-06-2024,674.94,67.49,20,UPI,Cancelled
O001971,C01511,R0165,31-01-2026,1331.96,133.2,44,UPI,Delivered
O001972,C00134,R0049,24-04-2026,315.82,31.58,57,Wallet,Refunded
O001973,C01449,R0099,16-01-2026,253.88,25.39,32,UPI,Cancelled
O001974,C02251,R0154,04-05-2025,1297.17,0,24,Cash,Refunded
O001975,C02837,R0127,25-03-2025,999.37,99.94,38,Cash,Delivered
O001976,C03643,R0070,01-11-2025,1525.93,152.59,31,UPI,Delivered
O001977,C01972,R0169,20-01-2025,687.34,68.73,60,UPI,Cancelled
O001978,C04972,R0143,31-07-2025,1531.39,153.14,49,UPI,Delivered
O001979,C00402,R0017,24-12-2024,549.89,54.99,44,UPI,Cancelled
O001980,C02412,R0187,29-05-2025,443.38,0,52,UPI,Delivered
O001981,C01080,R0136,29-01-2026,960.64,96.06,20,Card,Delivered
O001982,C00547,R0065,09-09-2024,1007.43,100.74,45,UPI,Refunded
O001983,C01209,R0096,14-03-2024,1125.71,0,30,UPI,Cancelled
O001984,C01858,R0183,19-02-2025,977.27,97.73,53,Card,Delivered
O001985,C00541,R0169,02-05-2025,588.8,0,52,Card,Delivered
O001986,C03421,R0059,23-08-2024,1359.21,135.92,53,Cash,Refunded
O001987,C04772,R0062,11-02-2026,984.23,0,26,Cash,Delivered
O001988,C00750,R0024,21-09-2024,955.55,95.56,21,Wallet,Delivered
O001989,C03886,R0111,24-09-2024,533.77,0,24,UPI,Refunded
O001990,C00983,R0195,07-10-2024,582.4,58.24,50,Card,Cancelled
O001991,C00015,R0125,08-05-2025,793.88,0,35,UPI,Cancelled
O001992,C04195,R0083,03-01-2026,1337.79,0,47,Wallet,Delivered
O001993,C01473,R0080,26-11-2025,799.24,0,27,UPI,Delivered
O001994,C03668,R0109,04-05-2024,545.32,0,58,Cash,Cancelled
O001995,C00830,R0187,04-04-2026,932.86,0,28,Card,Delivered
O001996,C04014,R0064,29-10-2025,656.57,0,33,Card,Delivered
O001997,C01277,R0145,22-12-2024,762.11,76.21,56,Card,Cancelled
O001998,C03220,R0129,13-12-2024,687.44,0,49,Card,Delivered
O001999,C04184,R0035,08-09-2024,365.64,36.56,35,Cash,Delivered
O002000,C04519,R0086,13-02-2025,1128.31,0,39,UPI,Delivered
O002001,C04387,R0065,12-12-2024,1265.34,0,46,Wallet,Refunded
O002002,C03877,R0053,29-05-2024,384.38,0,27,UPI,Delivered
O002003,C02642,R0181,10-02-2026,1052.42,105.24,47,Card,Delivered
O002004,C04612,R0154,29-04-2024,1217.4,121.74,20,UPI,Delivered
O002005,C00569,R0149,23-11-2025,1066.12,106.61,28,Card,Delivered
O002006,C00851,R0009,11-12-2024,322.52,32.25,31,UPI,Cancelled
O002007,C00642,R0014,14-04-2026,675.58,0,50,Wallet,Delivered
O002008,C03324,R0185,29-07-2024,1025.19,0,33,UPI,Delivered
O002009,C04770,R0074,24-04-2025,706.71,0,59,Cash,Delivered
O002010,C01402,R0015,16-12-2024,865.13,0,30,UPI,Refunded
O002011,C04478,R0052,20-08-2025,852.62,0,48,Cash,Delivered
O002012,C01795,R0123,29-11-2024,1201.33,0,47,Wallet,Delivered
O002013,C00297,R0069,03-06-2024,1307.1,130.71,60,Card,Delivered
O002014,C01175,R0156,27-06-2024,1296.92,0,37,UPI,Refunded
O002015,C04121,R0123,01-08-2024,337.66,0,59,UPI,Cancelled
O002016,C04550,R0147,06-03-2025,641.14,64.11,46,UPI,Refunded
O002017,C02396,R0060,26-08-2025,1179.77,117.98,26,UPI,Cancelled
O002018,C02843,R0023,20-01-2024,1310.09,0,22,UPI,Delivered
O002019,C00443,R0140,02-05-2024,1427.84,142.78,32,UPI,Delivered
O002020,C01485,R0159,06-07-2025,1584.39,0,44,Wallet,Refunded
O002021,C00684,R0068,09-08-2025,1027.17,102.72,50,UPI,Refunded
O002022,C04037,R0170,15-11-2025,944.34,94.43,44,Card,Delivered
O002023,C01271,R0146,16-05-2025,803.95,0,40,Card,Delivered
O002024,C04272,R0154,16-06-2024,1365.39,0,46,UPI,Delivered
O002025,C02613,R0051,19-06-2024,1218.71,0,22,Card,Delivered
O002026,C04999,R0082,01-04-2026,660.32,66.03,44,UPI,Delivered
O002027,C02664,R0142,18-11-2025,913.59,91.36,36,Card,Delivered
O002028,C01507,R0005,14-04-2024,1188.45,118.85,47,UPI,Delivered
O002029,C01406,R0149,17-12-2025,1016.89,101.69,33,UPI,Refunded
O002030,C00884,R0026,22-02-2024,561.57,56.16,40,Card,Delivered
O002031,C01513,R0122,20-05-2024,1346.08,0,47,Wallet,Delivered
O002032,C00861,R0012,26-12-2025,1461.7,0,30,Wallet,Refunded
O002033,C04630,R0163,20-05-2025,978.67,0,28,UPI,Delivered
O002034,C02228,R0108,22-07-2024,1335.01,133.5,41,Wallet,Refunded
O002035,C02671,R0194,27-05-2024,926.91,0,33,UPI,Delivered
O002036,C00988,R0111,07-06-2024,1354.11,0,55,Cash,Delivered
O002037,C00961,R0103,21-02-2025,674.43,0,30,Wallet,Delivered
O002038,C01831,R0184,26-08-2024,324.07,32.41,36,Wallet,Refunded
O002039,C01297,R0115,27-05-2024,1047.02,104.7,21,UPI,Refunded
O002040,C02035,R0148,07-02-2024,541.75,0,35,Cash,Refunded
O002041,C01952,R0172,24-04-2024,238.9,23.89,40,Wallet,Cancelled
O002042,C00035,R0086,22-05-2024,312.6,0,55,UPI,Delivered
O002043,C01818,R0158,29-03-2024,1148.13,114.81,59,Wallet,Delivered
O002044,C00302,R0121,17-06-2024,1516.81,0,34,Cash,Delivered
O002045,C03378,R0116,23-01-2024,1291.02,0,26,Cash,Delivered
O002046,C01810,R0085,03-10-2024,445.84,44.58,36,Cash,Delivered
O002047,C02576,R0161,14-03-2025,1047.01,0,30,UPI,Cancelled
O002048,C04756,R0133,19-10-2024,1174.97,117.5,52,Wallet,Delivered
O002049,C01258,R0121,22-07-2024,491.55,0,32,Cash,Refunded
O002050,C01479,R0134,26-05-2025,1002.72,0,24,UPI,Delivered
O002051,C01578,R0093,16-10-2025,1408.41,140.84,47,UPI,Refunded
O002052,C02972,R0132,28-02-2024,1015.56,0,44,Card,Refunded
O002053,C03994,R0164,14-08-2025,926.82,0,36,Card,Delivered
O002054,C01420,R0019,24-01-2026,1342.07,0,55,Wallet,Delivered
O002055,C01113,R0047,31-07-2024,1355.51,0,49,Cash,Refunded
O002056,C03028,R0122,30-09-2025,782.9,78.29,55,UPI,Delivered
O002057,C00190,R0180,30-09-2025,1497.76,0,30,Wallet,Refunded
O002058,C03201,R0070,21-11-2025,1075.58,0,41,Wallet,Delivered
O002059,C04175,R0161,26-10-2025,1124.84,112.48,24,UPI,Delivered
O002060,C03678,R0075,26-10-2025,338.74,0,25,UPI,Delivered
O002061,C03020,R0066,20-11-2024,1533.42,0,34,UPI,Delivered
O002062,C00359,R0185,31-03-2024,419.67,0,51,Cash,Delivered
O002063,C00638,R0156,11-04-2026,1116.18,0,59,Cash,Refunded
O002064,C00567,R0192,02-12-2024,499.75,49.98,34,UPI,Delivered
O002065,C04039,R0154,23-04-2026,1242.88,0,32,Cash,Delivered
O002066,C00768,R0026,07-05-2024,1407.22,0,60,Wallet,Refunded
O002067,C00346,R0186,02-02-2024,1497.86,149.79,26,Wallet,Cancelled
O002068,C01162,R0012,24-08-2025,466.76,0,43,UPI,Delivered
O002069,C00602,R0017,13-12-2024,350.55,35.05,60,UPI,Delivered
O002070,C01491,R0108,21-08-2024,1279.03,0,22,UPI,Refunded
O002071,C03666,R0023,13-07-2025,1386.53,0,54,UPI,Delivered
O002072,C02914,R0132,30-09-2025,914.49,0,51,Wallet,Cancelled
O002073,C02983,R0099,18-11-2025,782.78,78.28,29,UPI,Refunded
O002074,C00755,R0055,23-09-2024,823.44,0,45,UPI,Delivered
O002075,C02840,R0167,08-03-2025,572.17,0,43,UPI,Delivered
O002076,C04072,R0007,14-10-2024,771.03,77.1,30,Cash,Delivered
O002077,C03352,R0117,29-03-2026,981.59,98.16,37,Wallet,Delivered
O002078,C00597,R0089,09-09-2024,287.18,0,57,UPI,Delivered
O002079,C01954,R0116,20-07-2025,458.51,0,32,Wallet,Delivered
O002080,C04564,R0057,29-08-2024,885.12,0,22,Card,Delivered
O002081,C02704,R0122,24-08-2024,1162.96,0,34,Cash,Cancelled
O002082,C03880,R0050,30-08-2025,546.26,0,37,UPI,Delivered
O002083,C01465,R0073,20-04-2024,1386.24,138.62,36,UPI,Delivered
O002084,C03333,R0077,03-12-2025,309.3,30.93,52,UPI,Delivered
O002085,C04893,R0068,25-11-2025,859.77,85.98,26,UPI,Cancelled
O002086,C01977,R0034,05-01-2024,1038.08,0,21,Wallet,Delivered
O002087,C00304,R0145,19-01-2024,1183.4,118.34,33,UPI,Delivered
O002088,C01768,R0108,31-05-2025,1122.9,0,35,UPI,Refunded
O002089,C01055,R0053,11-03-2025,1008.8,0,48,Wallet,Delivered
O002090,C04116,R0021,05-10-2025,1188.82,0,26,Card,Cancelled
O002091,C03487,R0144,23-11-2025,876.79,0,49,UPI,Delivered
O002092,C04109,R0199,28-01-2025,469.92,46.99,47,UPI,Delivered
O002093,C02894,R0095,08-08-2025,748.16,74.82,40,Cash,Delivered
O002094,C01362,R0025,04-11-2025,705.46,70.55,42,Cash,Refunded
O002095,C00445,R0096,04-02-2025,795.65,0,28,Wallet,Refunded
O002096,C03719,R0008,06-01-2024,1129.36,0,60,Cash,Delivered
O002097,C03290,R0143,29-04-2024,564.75,0,43,Wallet,Delivered
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
